cell_id,x_m,y_m,z_m,volume_m3,U_x_m_per_s,U_y_m_per_s,U_z_m_per_s,T_K,p_m2_per_s2,p_rgh_m2_per_s2,k_m2_per_s2,epsilon_m2_per_s3,nut_m2_per_s,alphat_m2_per_s,Cd_1,LAD_per_m,qPlant_m2_per_s3
224,5000.000000000005,5000.000000000003,287.1238283699524,939687363.8053515,12.62624152508465,5.101948860659879,5.829266515415654e-14,300.0000002119009,-2610.361482844322,10.12327179906288,1.160733817798949,0.005042732016843243,24.04594755687581,32.49452636839989,0,0,0
225,5000.000000000002,-5000.000000000001,296.6519913839224,965945238.988621,12.76241332641229,5.107562849478497,5.317451056310956e-15,300.0000002061392,-2703.83276195153,10.12327184639071,1.142529516328696,0.004906269986563364,23.94561101063619,32.35893657082196,0,0,0
226,-5000.000000000001,5000.000000000001,296.6519913839224,965945238.988621,12.76241332772153,5.1075628494024,1.299124182179999e-13,300.0000002061401,-2703.832761952825,10.12327184508831,1.142529527644044,0.00490627007016684,23.94561107690346,32.35893666037137,0,0,0
227,-5000.000000000001,-5000.000000000001,306.4464017954664,992936843.3202001,12.90078459803004,5.111224894852527,-2.825864117938344e-13,300.0000002004907,-2799.915928028433,10.12327189493271,1.123991426839983,0.004771392633142908,23.82996207335485,32.20265435562181,0,0,0
228,5000.000000000001,5000.000000000002,296.6519913839223,965945238.988621,12.76241344243594,5.107562816141494,7.930808846165261e-14,300.0000002061411,-2703.832761952764,10.1232718451397,1.142529454296255,0.004906269603623,23.94561027941672,32.35893558269737,0,0,0
229,5000.000000000001,-5000.000000000001,306.4464017954664,992936843.3202001,12.90078471146554,5.111224860497411,3.114173670566295e-14,300.0000002004924,-2799.915928030178,10.12327189317239,1.123991349304863,0.004771392142142735,23.82996123790274,32.2026532266416,0,0,0
230,-5000,5000,306.4464017954664,992936843.3202002,12.90078471302085,5.111224860360436,1.481372673155422e-13,300.0000002004925,-2799.915928031473,10.12327189187681,1.123991361439462,0.004771392231001608,23.8299613086472,32.20265332224149,0,0,0
231,-4999.999999999999,-4999.999999999999,316.5144994097823,1020682679.542977,13.04137589701661,5.112807258680045,-3.039153122513368e-13,300.000000194953,-2898.683965566368,10.12327194235422,1.10512319361466,0.004637886796792426,23.69974934529978,32.0266913442824,0,0,0
232,5000.000000000001,5000.000000000001,306.4464017954664,992936843.3202001,12.90078482661383,5.111224825955523,4.645574530820031e-14,300.0000002004937,-2799.915928031417,10.12327189192183,1.123991283914153,0.004771391740080807,23.8299604732147,32.20265219328773,0,0,0
233,5000,-5000,316.5144994097824,1020682679.542977,13.04137600923082,5.11280722317469,6.530011369861482e-14,300.0000001949546,-2898.683965568039,10.12327194066893,1.105123112075943,0.004637886283527951,23.69974847084567,32.02669016259501,0,0,0
234,-5000,5000,316.5144994097824,1020682679.542977,13.04137601105491,5.1128072229644,1.470193080631429e-13,300.0000001949556,-2898.683965569334,10.12327193936562,1.105123124981511,0.004637886377140099,23.6997485460133,32.02669026417243,0,0,0
235,-5000,-5000,326.8639319240578,1049203823.31213,13.18419855662069,5.112174965644769,-3.253256767121032e-13,300.0000001895239,-3000.211898472939,10.1232719904765,1.085929769850649,0.004505574140349643,23.55569091713437,31.83201792862289,0,0,0
236,4999.999999999999,4999.999999999999,316.5144994097823,1020682679.542977,13.04137612343426,5.11280718740458,6.624227339643079e-14,300.000000194957,-2898.68396556928,10.12327193940791,1.105123043452326,0.004637885863952129,23.69974767157712,32.02668908250931,0,0,0
237,5000,-5000,326.8639319240578,1049203823.31213,13.18419866751883,5.112174928981604,4.546467815437658e-14,300.0000001895254,-3000.211898474538,10.12327198886442,1.085929684490517,0.004505573606899209,23.55569000286113,31.83201669312419,0,0,0
238,-5000,5000,326.8639319240578,1049203823.31213,13.18419866963688,5.112174928683825,1.798627353001631e-13,300.0000001895264,-3000.211898475832,10.12327198756111,1.085929698118479,0.004505573704781218,23.55569008235004,31.8320168005415,0,0,0
239,-5000,-5000,337.5025607366393,1078521939.204162,13.32925439216904,5.109185721954583,-3.257882175421927e-13,300.0000001842005,-3104.576847065935,10.12327203930818,1.066418100766796,0.004374317418911353,23.3984576577317,31.6195406873281,0,0,0
240,5000,5000,326.8639319240578,1049203823.31213,13.18419878070805,5.112174891961126,1.356156978095144e-13,300.000000189528,-3000.211898475781,10.12327198759886,1.08592961276764,0.004505573171404945,23.55568916809233,31.83201556506381,0,0,0
241,5000,-5000,337.5025607366393,1078521939.204162,13.32925450165349,5.109185684129298,3.655140358174433e-14,300.0000001842013,-3104.576847067464,10.12327203777204,1.066418011776068,0.004374316867327115,23.39845670306446,31.61953939724103,0,0,0
242,-5000,5000,337.5025607366393,1078521939.204162,13.3292545040931,5.109185683727866,2.056810685341262e-13,300.0000001842026,-3104.576847068758,10.12327203646555,1.066418026077534,0.00437431696901103,23.39845678673345,31.6195395103075,0,0,0
243,-5000,-5000,348.4384669185262,1108659297.173223,13.47653481834943,5.103690007637288,-3.081835849319056e-13,300.0000001789812,-3211.858086651879,10.12327208884199,1.046593105532353,0.004243977661417431,23.22871358761624,31.3901569452929,0,0,0
244,5000,5000,337.5025607366393,1078521939.204162,13.32925461375865,5.10918564583755,1.501097149542149e-13,300.0000001842039,-3104.576847068709,10.12327203650284,1.066417937096012,0.004374316417500213,23.39845583207751,31.6195382202358,0,0,0
245,5000,-5000,348.4384669185262,1108659297.173223,13.47653492631948,5.103689968649206,6.685760060988869e-14,300.0000001789822,-3211.858086653338,10.12327208737224,1.046593013113708,0.004243977093767295,23.22871259216656,31.39015560009248,0,0,0
246,-5000,5000,348.4384669185262,1108659297.173223,13.47653492911048,5.103689968125635,2.323158434586558e-13,300.0000001789834,-3211.858086654633,10.12327208606621,1.04659302803909,0.004243977198791445,23.22871267985983,31.39015571859737,0,0,0
247,-5000.000000000002,-5000.000000000002,359.6799573517294,1139638789.46741,13.62602003561013,5.095531183924766,-3.306536809044575e-13,300.0000001738624,-3322.13710774331,10.12327213909157,1.02646220286508,0.004114458794440966,23.04706975801446,31.14469244673561,0,0,0
248,5000.000000000001,5000.000000000001,348.4384669185262,1108659297.173225,13.47653503726983,5.103689929066583,1.858320039281891e-13,300.0000001789841,-3211.858086654586,10.12327208610668,1.046592935629497,0.0042439766312135,23.22871168441688,31.3901543734063,0,0,0
249,5000.000000000001,-5000.000000000002,359.6799573517295,1139638789.46741,13.62602014196193,5.09553114377728,8.141049655368592e-14,300.0000001738641,-3322.137107744702,10.1232721376814,1.026462107230375,0.004114458212783081,23.04706872160507,31.14469104618241,0,0,0
250,-5000.000000000002,5000.000000000002,359.6799573517294,1139638789.46741,13.62602014513605,5.095531143110446,2.862514295930903e-13,300.0000001738651,-3322.137107745996,10.12327213637718,1.026462122729863,0.004114458320695586,23.04706881315239,31.14469116989573,0,0,0
251,-4999.999999999999,-4999.999999999999,371.2355710391535,1171483948.017414,13.77767826649866,5.084545648718958,-4.381841193900906e-13,300.0000001688438,-3435.49767795874,10.1232721900401,1.006033714031976,0.003985689781947185,22.85409804139506,30.88391999161123,0,0,0
252,5000.000000000001,5000.000000000001,359.6799573517293,1139638789.467408,13.6260202516855,5.095531102885594,1.488204691126822e-13,300.0000001738659,-3322.137107745953,10.12327213641265,1.026462027103855,0.004114457739106957,23.04706777674572,31.14468976934628,0,0,0
253,4999.999999999998,-4999.999999999998,371.2355710391535,1171483948.017414,13.7776783711252,5.084545607419975,3.029386816391673e-14,300.0000001688459,-3435.497677960067,10.12327218869223,1.006033615400792,0.003985689188318944,22.85409696406709,30.88391853576082,0,0,0
254,-4999.999999999998,4999.999999999998,371.2355710391535,1171483948.017414,13.77767837471576,5.084545606585813,2.314258127026204e-13,300.0000001688465,-3435.497677961361,10.12327218739119,1.006033631424953,0.003985689298681886,22.8540970592844,30.88391866443371,0,0,0
255,-4999.999999999999,-4999.999999999999,383.1140855907985,1204218962.311592,13.93146490171574,5.07056304965646,-4.158656919998909e-13,300.0000001639235,-3552.025905652284,10.12327224168985,0.9853168588685739,0.003857623107546117,22.65033044374785,30.60855850626811,0,0,0
256,4999.999999999997,4999.999999999997,371.2355710391535,1171483948.017414,13.77767847954832,5.084545565202581,1.060389437116623e-13,300.0000001688471,-3435.497677961318,10.12327218742803,1.006033532801916,0.003985688705118395,22.85409598195538,30.88391720858194,0,0,0
257,4999.999999999999,-4999.999999999999,383.1140855907984,1204218962.311592,13.93146500450671,5.070563007218913,1.094395686831158e-13,300.0000001639258,-3552.025905653546,10.12327224040337,0.9853167574669024,0.003857622503955408,22.65032932576136,30.60855699547185,0,0,0
258,-4999.999999999999,4999.999999999999,383.1140855907984,1204218962.311592,13.9314650085483,5.070563006190067,2.346236223994781e-13,300.0000001639265,-3552.02590565484,10.12327223910279,0.9853167739672765,0.003857622616348575,22.65032942445294,30.60855712883976,0,0,0
259,-4999.999999999999,-4999.999999999999,395.3245238912066,1237868697.770028,14.08732160167337,5.053406561954548,-4.04292569123946e-13,300.0000001591001,-3671.810305321319,10.1232722940299,0.9643217516855846,0.003730233269193488,22.43625897630553,30.31927287010776,0,0,0
260,4999.999999999998,4999.999999999999,383.1140855907984,1204218962.311592,13.9314651115537,5.070562963660901,6.619044011509429e-14,300.0000001639264,-3552.025905654801,10.12327223914144,0.9853166725729399,0.00385762201281593,22.65032830646286,30.60855561803892,0,0,0
261,5000,-4999.999999999999,395.3245238912066,1237868697.770028,14.08732170251532,5.053406518396941,9.47149181949483e-14,300.0000001591025,-3671.810305322518,10.12327229280572,0.9643216477446672,0.003730232657611998,22.43625781813484,30.31927130500678,0,0,0
262,-4999.999999999999,5000,395.3245238912066,1237868697.770028,14.08732170704349,5.053406517142445,3.14147093507892e-13,300.0000001591029,-3671.810305323812,10.12327229150742,0.9643216646742638,0.003730232771635683,22.43625792009604,30.31927144279333,0,0,0
263,-5000,-5000,407.8761609532182,1272458714.632307,14.24517535336177,5.032893239181271,-4.593999848795032e-13,300.0000001543722,-3794.941864841822,10.12327234706117,0.9430593976551195,0.00360351528743238,22.21233603605443,30.01667442979664,0,0,0
264,5000,5000,395.3245238912067,1237868697.770028,14.08732180810818,5.053406473485351,2.151277954377505e-13,300.0000001591032,-3671.810305323774,10.12327229154107,0.9643215607397965,0.00373023216010515,22.43625676191912,30.31926987768399,0,0,0
265,5000.000000000001,-5000.000000000001,407.8761609532182,1272458714.632307,14.24517545213808,5.032893194528272,1.798318786226721e-13,300.0000001543744,-3794.941864842963,10.1232723458952,0.9430592914103539,0.003603514669789969,22.2123348383791,30.01667281130929,0,0,0
266,-5000,5000.000000000001,407.8761609532182,1272458714.632307,14.24517545718897,5.032893193013212,3.268845260633929e-13,300.0000001543744,-3794.941864844257,10.1232723446019,0.9430593087238737,0.003603514785065085,22.21233494340217,30.01667295323362,0,0,0
267,-5000,-5000,420.7785309632448,1308015287.373013,14.40493748268454,5.008834445924713,-4.809053627945609e-13,300.0000001497356,-3921.514114582514,10.1232724008014,0.9215416902032536,0.003477483229653271,21.97897524240857,29.70132212991419,0,0,0
268,5000,5000.000000000001,407.8761609532182,1272458714.632307,14.24517555619619,5.032893148252342,3.190733976090745e-13,300.0000001543751,-3794.941864844223,10.12327234462646,0.943059202484864,0.00360351416746849,22.21233374571568,30.01667133473131,0,0,0
269,5000,-5000,420.778530963245,1308015287.373013,14.40493757927572,5.008834400207763,1.860372023786047e-13,300.0000001497385,-3921.514114583597,10.12327239968454,0.9215415818933244,0.003477482607834665,21.97897400609931,29.70132045921677,0,0,0
270,-5000,5000,420.7785309632449,1308015287.373013,14.40493758488559,5.008834398392927,3.260024965892207e-13,300.0000001497381,-3921.514114584887,10.12327239839942,0.921541599547571,0.003477482724004723,21.97897411397717,29.7013206049991,0,0,0
271,-4999.999999999999,-5000,434.0414345234083,1344565424.659677,14.56650262291343,4.981036382248974,-5.276123720531658e-13,300.0000001451916,-4051.623198450223,10.12327245521828,0.8997814098526098,0.003352168753740693,21.73655267658042,29.37372418778196,0,0,0
272,5000,4999.999999999998,420.778530963245,1308015287.373013,14.40493768171561,5.008834352559226,2.080480674553475e-13,300.0000001497394,-3921.514114584857,10.12327239841306,0.9215414912427007,0.003477482102226908,21.97897287765153,29.70131893427984,0,0,0
273,5000,-4999.999999999999,434.0414345234082,1344565424.659677,14.56650271719734,4.981036335506932,4.782547387966586e-14,300.0000001451949,-4051.623198451246,10.12327245415463,0.8997812997182885,0.003352168129579289,21.73655140268598,29.37372246629205,0,0,0
274,-5000,5000,434.0414345234084,1344565424.659676,14.56650272340225,4.981036333348483,3.406492833235372e-13,300.0000001451945,-4051.623198452538,10.12327245286724,0.8997813176725965,0.003352168246312571,21.73655151321508,29.37372261565737,0,0,0
275,-5000.000000000003,-5000.000000000003,447.6749460960494,1382136889.868532,14.72974764056404,4.949300710816003,-5.372119476694524e-13,300.0000001407381,-4185.367946920536,10.12327251031274,0.8777922248481622,0.003227619674797002,21.4854084704733,29.03434024062194,0,0,0
276,5000,5000,434.0414345234083,1344565424.659676,14.56650281793264,4.981036286480327,2.03981679781942e-13,300.0000001451962,-4051.623198452511,10.12327245287452,0.8997812075425734,0.003352167622186539,21.73655023929908,29.37372089413853,0,0,0
277,5000.000000000004,-5000.000000000004,447.6749460960494,1382136889.868532,14.72974773241637,4.94930066309583,1.481499130008324e-13,300.0000001407411,-4185.3679469215,10.12327250930866,0.8777921131309574,0.00322761905006746,21.48540716020765,29.03433846997999,0,0,0
278,-5000.000000000003,5000.000000000003,447.6749460960494,1382136889.868532,14.72974773925163,4.949300660544968,6.628341199070041e-13,300.0000001407406,-4185.367946922793,10.12327250802355,0.8777921313473471,0.0032276191670568,21.48540727319279,29.03433862266461,0,0,0
279,-4999.999999999996,-4999.999999999996,461.6894216562598,1420758222.173551,14.89453052082986,4.913425298619614,-6.497254957382933e-13,300.0000001363723,-4322.849952109118,10.12327256609933,0.8555886937790079,0.003103898558577795,21.22584869307383,28.68358389473688,0,0,0
280,5000.000000000004,5000.000000000003,447.6749460960494,1382136889.868533,14.72974783135763,4.949300612688845,3.387044347303987e-13,300.0000001407417,-4185.36794692277,10.12327250803355,0.8777920196335276,0.003227618542356064,21.48540596290127,29.03433685198787,0,0,0
281,4999.999999999998,-4999.999999999997,461.6894216562599,1420758222.173551,14.89453061012457,4.913425249977036,2.637671600782234e-13,300.0000001363751,-4322.849952110028,10.12327256515164,0.8555885807202404,0.003103897934992534,21.22584734779858,28.68358207678317,0,0,0
282,-4999.999999999997,4999.999999999997,461.6894216562599,1420758222.173551,14.89453061762433,4.913425246979679,5.411239333907705e-13,300.0000001363742,-4322.84995211132,10.12327256387107,0.8555885991633955,0.00310389805195374,21.22584746305844,28.68358223254177,0,0,0
283,-5000,-5000,476.0955065582502,1460458758.224536,15.06068921576372,4.87320508641404,-6.864732901023961e-13,300.0000001320944,-4464.173644940794,10.1232726225544,0.8331862702804149,0.002981081344884576,20.95814748421769,28.32182560898043,0,0,0
284,4999.999999999997,4999.999999999996,461.6894216562598,1420758222.173551,14.89453070717935,4.913425198190886,2.168138219318715e-13,300.0000001363761,-4322.849952111297,10.12327256386925,0.855588486107136,0.003103897428391219,21.22584611775229,28.68358041454607,0,0,0
285,5000,-5000,476.0955065582502,1460458758.224536,15.06068930237364,4.873205036914234,1.804085701214481e-13,300.0000001320971,-4464.173644941654,10.12327262165763,0.8331861561205738,0.002981080724092494,20.95814610542208,28.32182374572732,0,0,0
286,-5000,5000,476.0955065582502,1460458758.224536,15.06068931057039,4.873205033410695,4.071767258547292e-13,300.0000001320963,-4464.173644942945,10.12327262037797,0.8331861747580872,0.002981080840765437,20.9581462227905,28.32182390433533,0,0,0
287,-5000,-4999.999999999999,490.9041436215298,1501268654.431349,15.22804045969526,4.828433100114902,-6.70220583755038e-13,300.0000001279046,-4609.446374474965,10.12327267964793,0.8106013097584041,0.00285925600342148,20.682549388239,27.94939584833699,0,0,0
288,5000,5000,476.0955065582502,1460458758.224536,15.0606893974466,4.873204983754036,3.116359788404927e-13,300.0000001320987,-4464.173644942923,10.12327262036797,0.8331860606000163,0.002981080219991461,20.95814484395681,28.32182204103065,0,0,0
289,5000,-5000,490.9041436215297,1501268654.431349,15.22804054349294,4.828433049833182,1.559613348449241e-13,300.0000001279083,-4609.446374475775,10.12327267878845,0.8106011947364831,0.002859255387006313,20.68254797751952,27.94939394194187,0,0,0
290,-4999.999999999999,4999.999999999999,490.9041436215297,1501268654.431349,15.22804055241684,4.828433045757855,6.180946813980822e-13,300.0000001279066,-4609.446374477068,10.12327267751789,0.8106012135387243,0.002859255503152822,20.6825480968498,27.94939410320107,0,0,0
291,-5000.000000000002,-5000.000000000004,506.1265814430389,1543218909.870507,15.39637855795648,4.778901619690509,-7.027484461665832e-13,300.0000001238042,-4758.778489447651,10.12327273733263,0.7878510779399495,0.00273852122372677,20.39927184313702,27.56658844766098,0,0,0
292,4999.999999999999,5000,490.9041436215297,1501268654.431349,15.228040636486,4.828432995308324,3.969584596918576e-13,300.0000001279097,-4609.446374477048,10.12327267749424,0.8106010985176374,0.002859254886749645,20.68254668608634,27.9493921967468,0,0,0
293,5000.000000000002,-5000.000000000003,506.1265814430389,1543218909.870507,15.39637863881499,4.778901568712968,2.810323983680496e-13,300.0000001238082,-4758.778489448408,10.12327273651863,0.7878509622924823,0.002738520613202747,20.39927040218019,27.56658650040307,0,0,0
294,-5000.000000000003,5000.000000000002,506.1265814430389,1543218909.870507,15.3963786484934,4.778901563994062,6.364493004874368e-13,300.0000001238062,-4758.778489449695,10.12327273525807,0.7878509812325046,0.002738520728604972,20.39927052334907,27.56658666414707,0,0,0
295,-5000,-5000,521.7743829415517,1586341389.832057,15.56547415689348,4.724403522326918,-7.407243823581756e-13,300.0000001197863,-4912.283422092032,10.12327279568126,0.7649537609157385,0.002618985139774834,20.10850778445032,27.1736641304238,0,0,0
296,5000.000000000003,5000.000000000003,506.126581443039,1543218909.870507,15.39637872962759,4.778901512837519,4.165268058979935e-13,300.0000001238101,-4758.778489449681,10.12327273521714,0.7878508655847875,0.002738520118085757,20.39926908234366,27.56658471682368,0,0,0
297,4999.999999999999,-5000.000000000001,521.7743829415517,1586341389.832057,15.56547423468742,4.724403470751037,2.655523247658838e-13,300.0000001197898,-4912.283422092736,10.12327279492456,0.7649536448755802,0.00261898453658014,20.10850631501912,27.17366214468563,0,0,0
298,-5000,4999.999999999999,521.7743829415517,1586341389.832057,15.56547424514415,4.724403465310297,8.842326388589547e-13,300.0000001197878,-4912.283422094029,10.12327279366127,0.764953663929349,0.002618984651041806,20.10850643792625,27.17366231077885,0,0,0
299,-4999.999999999995,-4999.999999999995,537.8594341408337,1630668850.024324,15.73507300541531,4.664733817914668,-8.158056952596606e-13,300.0000001158508,-5070.077774301267,10.12327285467563,0.7419284762202434,0.002500764088848123,19.8104283268093,26.77085413243147,0,0,0
300,5000,5000,521.7743829415517,1586341389.832057,15.5654743232169,4.724403413544099,5.372009218389153e-13,300.0000001197923,-4912.283422094013,10.12327279361034,0.7649535478880993,0.002618984047846845,20.10850496843991,27.17366032496606,0,0,0
301,4999.999999999995,-4999.999999999994,537.8594341408339,1630668850.024324,15.73507308002198,4.664733765849906,2.490695304338677e-13,300.0000001158535,-5070.077774301929,10.1232728539735,0.7419283600160811,0.002500763494344178,19.81042683072506,26.77085211067469,0,0,0
302,-4999.999999999995,4999.999999999995,537.8594341408339,1630668850.024324,15.73507309127655,4.664733759602377,6.812550915997667e-13,300.0000001158518,-5070.077774303221,10.12327285270658,0.7419283791623659,0.002500763607689086,19.81042695529498,26.77085227901468,0,0,0
303,-4999.999999999999,-4999.999999999999,554.3939531982303,1676234961.45499,15.9048947210176,4.599691396135293,-9.972245232113781e-13,300.0000001119977,-5232.281406198947,10.12327291428028,0.7187952843758011,0.002383981403253683,19.50518549021242,26.35836388597957,0,0,0
304,4999.999999999993,4999.999999999993,537.8594341408337,1630668850.024324,15.73507316616392,4.664733707335981,1.609544117690577e-13,300.0000001158562,-5070.077774303204,10.12327285265746,0.7419282629565597,0.002500763013182242,19.81042545914611,26.77085025717027,0,0,0
305,4999.999999999999,-4999.999999999998,554.3939531982303,1676234961.45499,15.90489479231828,4.599691343703576,4.009025405028523e-13,300.0000001120002,-5232.281406199562,10.12327291362635,0.718795168231979,0.002383980818726541,19.50518396933519,26.35836183071736,0,0,0
306,-5000,5000,554.3939531982303,1676234961.45499,15.90489480438511,4.599691336557428,7.319539736682973e-13,300.0000001119994,-5232.281406200855,10.1232729123476,0.7187951874521413,0.002383980930796447,19.50518409551936,26.35836200123882,0,0,0
307,-5000.000000000004,-5000.000000000003,571.3904996855435,1723074336.007647,16.07463157636874,4.529081005578,-8.551486160689397e-13,300.0000001082267,-5399.017527184461,10.12327297447973,0.695575200216637,0.002268766232480169,19.19291494235421,25.93637672569687,0,0,0
308,5000,5000,554.3939531982302,1676234961.45499,15.90489487596701,4.599691283912908,4.818104434219125e-13,300.0000001120023,-5232.281406200837,10.1232729123185,0.7187950713058801,0.002383980346262042,19.50518257456939,26.35835994587821,0,0,0
309,5000.000000000002,-5000.000000000002,571.3904996855435,1723074336.007647,16.07463164425015,4.529080952914123,3.986587271668035e-13,300.0000001082285,-5399.017527185034,10.12327297387765,0.6955750843525726,0.002268765659138297,19.1929133985687,25.93637463947627,0,0,0
310,-5000.000000000002,5000.000000000003,571.3904996855434,1723074336.007648,16.07463165713758,4.529080944770539,9.118013642129121e-13,300.0000001082274,-5399.017527186326,10.12327297260163,0.6955751036300525,0.002268765769788567,19.19291352635061,25.93637481215714,0,0,0
311,-4999.999999999999,-5000,588.8619841292456,1771222552.732786,16.24394732621705,4.452715486337341,-9.446399745696366e-13,300.0000001045332,-5570.412789522535,10.12327303531038,0.6722902032276956,0.002155252392682111,18.87373873247987,25.50505758294065,0,0,0
312,5000.000000000001,5000.000000000002,571.3904996855434,1723074336.007648,16.07463172529917,4.529080891883009,5.883763286022383e-13,300.0000001082296,-5399.017527186311,10.12327297258344,0.6955749877624371,0.002268765196432851,19.19291198248646,25.9363727258301,0,0,0
313,5000,-4999.999999999999,588.8619841292456,1771222552.732786,16.24394739057293,4.452715433589276,2.56708588575147e-13,300.000000104534,-5570.412789523063,10.12327303476923,0.6722900878572249,0.002155251831653385,18.87373716768458,25.50505546832726,0,0,0
314,-5000,5000,588.8619841292457,1771222552.732785,16.24394740428215,4.452715424342389,9.321612456531154e-13,300.0000001045339,-5570.412789524356,10.12327303347956,0.6722901071776365,0.002155251940753684,18.87373729707803,25.50505564318589,0,0,0
315,-5000,-5000,606.8216778172765,1820716184.873432,16.41247609862747,4.370418278362352,-1.259654400877353e-12,300.0000001009164,-5746.59738454788,10.12327309676402,0.6489632460641731,0.002043577239815782,18.54776799638373,25.06455664119566,0,0,0
316,5000,4999.999999999999,588.8619841292456,1771222552.732786,16.24394746891549,4.45271537136034,5.298613070680223e-13,300.000000104535,-5570.412789524338,10.12327303347774,0.6722899918025272,0.002155251379704935,18.87373573219788,25.50505352845789,0,0,0
317,5000,-5000,606.8216778172765,1820716184.873432,16.41247615936032,4.370418225691406,5.059821760805686e-13,300.0000001009165,-5746.597384548363,10.12327309627835,0.6489631313952146,0.002043576692146767,18.54776641247933,25.06455450075829,0,0,0
318,-5000,5000,606.8216778172765,1820716184.873432,16.41247617388423,4.370418215228359,9.629654086359165e-13,300.000000100917,-5746.597384549657,10.12327309497505,0.6489631507465298,0.002043576799582395,18.54776654352473,25.06455467784925,0,0,0
319,-4999.999999999999,-4999.999999999999,625.2832228798756,1871592827.646354,16.57982137944862,4.282026228361463,-1.253446640956586e-12,300.0000000973753,-5927.705141558155,10.12327315883249,0.6256182603573757,0.001933880562342124,18.21510561628014,24.61501293049017,0,0,0
320,5000,5000,606.8216778172765,1820716184.873432,16.41247623489004,4.370418162313833,7.121582389536707e-13,300.0000001009179,-5746.59738454964,10.12327309497505,0.6489630360721138,0.002043576251889299,18.54776495952717,25.06455253728587,0,0,0
321,5000,-5000,625.2832228798756,1871592827.646354,16.57982143647163,4.282026175942256,5.243499731815094e-13,300.0000000973758,-5927.705141558605,10.12327315837319,0.6256181465922586,0.001933880029001933,18.21510401515333,24.61501076677848,0,0,0
322,-5000,5000,625.2832228798756,1871592827.646354,16.5798214517935,4.282026164143372,1.025453820726748e-12,300.0000000973765,-5927.705141559893,10.12327315707262,0.6256181659639807,0.001933880134667425,18.21510414792591,24.61501094620338,0,0,0
323,-5000,-4999.999999999999,644.2606426521022,1923891126.798965,16.74555512451129,4.187392718210408,-1.342058406311606e-12,300.0000000939084,-6113.873629470331,10.12327322150759,0.6022801588696637,0.001826303489252708,17.87584882317919,24.15655784411525,0,0,0
324,4999.999999999999,4999.999999999999,625.2832228798756,1871592827.646354,16.57982150908308,4.282026111471979,7.124104663564785e-13,300.000000097377,-5927.705141559883,10.12327315707444,0.6256180521926059,0.001933879601299363,18.21510254669747,24.61500878235408,0,0,0
325,5000,-5000,644.2606426521021,1923891126.798966,16.74555517775037,4.187392666230665,2.979576849834721e-13,300.0000000939085,-6113.87362947074,10.1232732210965,0.6022800462044771,0.001826302971129359,17.87584720669746,24.15655565965273,0,0,0
326,-5000,5000,644.2606426521023,1923891126.798965,16.74555519384239,4.18739265296981,1.210883326451849e-12,300.0000000939091,-6113.873629472032,10.12327321979319,0.6022800655875679,0.001826303074927968,17.87584734130861,24.1565558415625,0,0,0
327,-5000,-4999.999999999999,663.7683523259205,1977650807.96468,16.90921704043395,4.086391137432408,-1.463551745110629e-12,300.000000090514,-6305.244261317596,10.1232732847966,0.5789748330356828,0.001720987409281747,17.53009173296262,23.68931856575044,0,0,0
328,5000,5000,644.2606426521022,1923891126.798966,16.74555524733973,4.18739260073052,8.047980021702724e-13,300.0000000939094,-6113.873629472018,10.12327321980138,0.6022799529151764,0.00182630255677206,17.87584572471814,24.15655365695267,0,0,0
329,5000,-5000,663.7683523259205,1977650807.96468,16.90921708982999,4.086391086092511,3.435018298299461e-13,300.0000000905136,-6305.244261317971,10.12327328443007,0.578974721659594,0.001720986907178408,17.53009010297187,23.68931636303155,0,0,0
330,-5000,5000,663.7683523259203,1977650807.96468,16.9092171066516,4.086391071237632,1.286851567001405e-12,300.0000000905146,-6305.244261319259,10.12327328312404,0.5789747410466013,0.001720987009022897,17.53009023956945,23.68931654762562,0,0,0
331,-5000.000000000003,-5000.000000000003,683.8211698999364,2032912706.838505,17.07031408212866,3.97891872126118,-1.441133302560239e-12,300.0000000871906,-6501.962401666303,10.12327334869588,0.5557291449077472,0.001618072897465073,17.17792781062919,23.21342139952013,0,0,0
332,5000,5000,663.7683523259207,1977650807.964679,16.90921715629558,4.086391019632342,8.486116859961504e-13,300.0000000905143,-6305.244261319247,10.12327328314132,0.5789746296625276,0.001720986506883654,17.53008860946115,23.68931434474788,0,0,0
333,5000.000000000001,-5000.000000000002,683.8211698999362,2032912706.838505,17.07031412763977,3.978918670773436,4.994691275452541e-13,300.0000000871905,-6501.962401666641,10.12327334835845,0.5557290350035052,0.001618072412104529,17.17792616894197,23.21341918099468,0,0,0
334,-5000.000000000002,5000.000000000002,683.8211698999362,2032912706.838505,17.07031414513595,3.978918654187329,1.385664025061633e-12,300.0000000871916,-6501.962401667929,10.12327334704969,0.5557290543884702,0.001618072511916474,17.17792630771178,23.21341936852411,0,0,0
335,-4999.999999999994,-4999.999999999993,704.4343274351056,2089718800.195383,17.22832022322048,3.864900773863418,-1.47666110820537e-12,300.0000000839354,-6704.177477034453,10.12327341323271,0.5325709125101218,0.001517698645713112,16.81945226001937,22.72899499934876,0,0,0
336,5000.000000000002,5000.000000000003,683.8211698999364,2032912706.838505,17.07031419088272,3.978918603430172,1.001352572119439e-12,300.000000087191,-6501.962401667921,10.1232733470697,0.5557289444753609,0.001618072026516076,17.17792466589974,23.21341714982971,0,0,0
