x_m,y_m,z_m,volume_m3,U_x,U_y,U_z,p,T,rho,b,ft,Xi,k,epsilon,nut,alphat,Su,St,Tu,betav
0.4915384649999999,-2.0421532499999997,5.217178649999998,0.19308386424514606,-0.0075028879,-0.019258617,0.024010659,100004.43,287.00359,1.2090636,1.0,3.7946362e-33,1.0,0.00014876937,9.8428992e-06,0.00020237019,0.00024482761,0.0,0.0,287.00359,1.0
0.8192307700000001,-2.04215325,5.21717865,0.19308385835291553,-0.0061898126,-0.019926674,0.024847155,100004.52,287.00366,1.2090645,1.0,8.283909e-33,1.0,0.00014876952,9.8429129e-06,0.0002023703,0.00024482761,0.0,0.0,287.00366,1.0
1.14692306,-2.0421532499999997,5.21717865,0.1930838465684544,-0.0047435038,-0.020469933,0.025527338,100004.59,287.00372,1.2090651,1.0,1.4617227e-32,1.0,0.00014876964,9.8429241e-06,0.00020237039,0.00024482761,0.0,0.0,287.00372,1.0
1.4746153499999997,-2.04215325,5.21717865,0.19308385835291558,-0.0031905158,-0.020869665,0.026027736,100004.65,287.00377,1.2090656,1.0,2.1120622e-32,1.0,0.00014876972,9.8429324e-06,0.00020237046,0.00024482761,0.0,0.0,287.00377,1.0
1.8023076500000001,-2.0421532500000006,5.217178650000002,0.19308385835291553,-0.0015634211,-0.02111131,0.026330349,100004.68,287.00379,1.2090659,1.0,3.709796e-32,1.0,0.00014876978,9.8429374e-06,0.0002023705,0.00024482761,0.0,0.0,287.00379,1.0
2.13,-2.04215325,5.217178649999999,0.19308391727522106,0.00010075292,-0.021185732,0.026423789,100004.69,287.0038,1.209066,1.0,4.7861606e-32,1.0,0.00014876979,9.8429389e-06,0.00020237051,0.00024482761,0.0,0.0,287.0038,1.0
2.4576923500000003,-2.0421532500000006,5.217178650000001,0.19308385835291564,0.0017624935,-0.021090054,0.026304445,100004.68,287.00379,1.2090658,1.0,3.6490048e-32,1.0,0.00014876977,9.8429369e-06,0.0002023705,0.00024482761,0.0,0.0,287.00379,1.0
2.7853846499999997,-2.04215325,5.21717865,0.19308385835291528,0.0033824927,-0.02082796,0.025976834,100004.64,287.00376,1.2090655,1.0,2.2054793e-32,1.0,0.00014876971,9.8429314e-06,0.00020237045,0.00024482761,0.0,0.0,287.00376,1.0
3.1130769499999995,-2.04215325,5.21717865,0.19308385835291544,0.0049241439,-0.020409316,0.025453183,100004.59,287.00372,1.209065,1.0,1.3070922e-32,1.0,0.00014876962,9.8429227e-06,0.00020237038,0.00024482761,0.0,0.0,287.00372,1.0
3.4407692500000002,-2.04215325,5.21717865,0.19308385835291572,0.006355496,-0.019849265,0.024752302,100004.51,287.00366,1.2090644,1.0,7.0780063e-33,1.0,0.0001487695,9.8429111e-06,0.00020237029,0.00024482761,0.0,0.0,287.00366,1.0
3.7684615499999996,-2.04215325,5.21717865,0.19308385835291536,0.0076508088,-0.019166984,0.023898089,100004.42,287.00358,1.2090635,1.0,3.7413308e-33,1.0,0.00014876935,9.8428971e-06,0.00020237018,0.00024482761,0.0,0.0,287.00358,1.0
4.09615385,-2.0421532499999997,5.217178649999999,0.19308385835291533,0.0087914793,-0.018384276,0.022918,100004.3,287.00349,1.2090626,1.0,1.1118366e-35,1.0,0.00014876919,9.8428812e-06,0.00020237005,0.00024482761,0.0,0.0,287.00349,1.0
4.423862649999999,-2.0421532499999997,5.217178649999998,0.19310330271375542,0.0097669438,-0.017524066,0.021840993,100004.18,287.00339,1.2090615,1.0,1.9426617e-38,1.0,0.000148769,9.8428639e-06,0.00020236991,0.00024482761,0.0,0.0,287.00339,1.0
4.784360449999999,-2.04215325,5.21717865,0.23172392790312302,0.010635926,-0.016517543,0.020581285,100004.03,287.00327,1.2090602,1.0,1.788038e-41,1.0,0.00014876879,9.8428438e-06,0.00020236975,0.00024482761,0.0,0.0,287.00327,1.0
5.216957799999999,-2.0421532500000006,5.21717865,0.27806873705266993,0.011412196,-0.015260575,0.019009088,100003.84,287.00312,1.2090585,1.0,9.3305457e-45,1.0,0.00014876853,9.8428191e-06,0.00020236955,0.00024482761,0.0,0.0,287.00312,1.0
5.73607465,-2.04215325,5.21717865,0.33368249624766505,0.011987584,-0.013739409,0.017107996,100003.6,287.00292,1.2090564,1.0,2.8805907e-48,1.0,0.00014876823,9.8427899e-06,0.00020236932,0.00024482761,0.0,0.0,287.00292,1.0
6.359014849999999,-2.04215325,5.21717865,0.4004189601438145,0.012239847,-0.011975136,0.014904821,100003.3,287.00268,1.2090539,1.0,5.8280487e-52,1.0,0.00014876788,9.8427565e-06,0.00020236905,0.00024482761,0.0,0.0,287.00268,1.0
7.10654305,-2.0421532500000006,5.217178650000001,0.48050274038811697,0.012061455,-0.010036626,0.012485595,100002.96,287.0024,1.2090509,1.0,7.2734509e-56,1.0,0.0001487675,9.8427204e-06,0.00020236876,0.00024482761,0.0,0.0,287.0024,1.0
8.0035769,-2.04215325,5.217178649999999,0.5766033120346622,0.011400556,-0.0080405743,0.0099952909,100002.57,287.00209,1.2090475,1.0,5.4308718e-60,1.0,0.00014876711,9.8426833e-06,0.00020236847,0.00024482761,0.0,0.0,287.00209,1.0
9.08001755,-2.04215325,5.21717865,0.6919239862260551,0.010294365,-0.0061309318,0.007612731,100002.16,287.00176,1.209044,1.0,2.499859e-64,1.0,0.00014876673,9.8426473e-06,0.00020236818,0.00024482761,0.0,0.0,287.00176,1.0
10.3717465,-2.0421532499999997,5.217178649999999,0.8303089720226443,0.0088715874,-0.0044435513,0.0055073239,100001.76,287.00143,1.2090405,1.0,7.1970931e-69,1.0,0.00014876639,9.8426145e-06,0.00020236792,0.00024482761,0.0,0.0,287.00143,1.0
11.921821,-2.04215325,5.21717865,0.9963702950487283,0.0073191174,-0.0030698459,0.0037936328,100001.4,287.00114,1.2090374,1.0,1.2912792e-73,1.0,0.00014876609,9.8425865e-06,0.00020236769,0.00024482761,0.0,0.0,287.00114,1.0
13.781910499999997,-2.0421532499999997,5.217178649999999,1.1956449432815308,0.0058181034,-0.0020287739,0.0024966003,100001.09,287.00089,1.2090347,1.0,1.3535186e-78,1.0,0.00014876585,9.8425637e-06,0.00020236751,0.00024482761,0.0,0.0,287.00089,1.0
16.014018,-2.0421532500000006,5.21717865,1.4347734605593923,0.0044688453,-0.0012724318,0.0015571823,100000.82,287.00067,1.2090324,1.0,8.7134023e-84,1.0,0.00014876565,9.8425445e-06,0.00020236736,0.00024482761,0.0,0.0,287.00067,1.0
18.6925465,-2.0421532499999997,5.217178649999999,1.7217280348266601,0.0033504115,-0.0007216731,0.00087683064,100000.54,287.00044,1.2090299,1.0,3.410903e-89,1.0,0.00014876545,9.842525e-06,0.0002023672,0.00024482761,0.0,0.0,287.00044,1.0
21.906780999999995,-2.0421532499999993,5.217178649999999,2.066074113170436,0.0023776364,-0.0002875524,0.00034582159,100000.2,287.00016,1.209027,1.0,7.7902179e-95,1.0,0.00014876521,9.8425021e-06,0.00020236702,0.00024482761,0.0,0.0,287.00016,1.0
-17.619920999999998,-1.4325592500000002,5.21717865,1.7411138486800404,-0.0024332566,-0.00025234766,0.00035630351,100000.2,287.00016,1.209027,1.0,4.9581157e-88,1.0,0.0001487652,9.8425019e-06,0.00020236702,0.00024482761,0.0,0.0,287.00016,1.0
-14.362376999999999,-1.4325592500000002,5.21717865,1.4451239368814865,-0.0034888953,-0.00065160683,0.00092824571,100000.56,287.00046,1.2090301,1.0,2.2339271e-82,1.0,0.00014876546,9.8425267e-06,0.00020236721,0.00024482761,0.0,0.0,287.00046,1.0
-11.658615499999998,-1.43255925,5.217178649999998,1.1994534055723727,-0.0047083372,-0.0011592463,0.0016649574,100000.86,287.0007,1.2090327,1.0,5.8469687e-77,1.0,0.00014876568,9.8425471e-06,0.00020236738,0.00024482761,0.0,0.0,287.0007,1.0
-9.414493049999999,-1.4325592500000002,5.21717865,0.9955461847990574,-0.006203817,-0.00187233,0.0027034502,100001.14,287.00093,1.2090351,1.0,8.6076239e-72,1.0,0.00014876589,9.8425675e-06,0.00020236754,0.00024482761,0.0,0.0,287.00093,1.0
-7.5518715499999995,-1.43255925,5.217178649999999,0.8263033446314869,-0.0079150967,-0.0028784166,0.0041716215,100001.48,287.0012,1.2090381,1.0,7.4898308e-67,1.0,0.00014876616,9.8425927e-06,0.00020236774,0.00024482761,0.0,0.0,287.0012,1.0
-6.005895749999999,-1.43255925,5.217178649999999,0.6858317207808942,-0.0097274608,-0.0042325627,0.0061500028,100001.89,287.00153,1.2090416,1.0,3.8825193e-62,1.0,0.00014876649,9.8426246e-06,0.000202368,0.00024482761,0.0,0.0,287.00153,1.0
-4.72273585,-1.4325592499999997,5.21717865,0.5692403698178361,-0.011428289,-0.0059248379,0.0086225648,100002.33,287.0019,1.2090455,1.0,1.2025156e-57,1.0,0.00014876689,9.8426625e-06,0.0002023683,0.00024482761,0.0,0.0,287.0019,1.0
-3.657713099999999,-1.43255925,5.217178649999999,0.47246949765675483,-0.012794386,-0.0078691169,0.011463769,100002.79,287.00227,1.2090495,1.0,2.2326245e-53,1.0,0.00014876734,9.842705e-06,0.00020236864,0.00024482761,0.0,0.0,287.00227,1.0
-2.77374425,-1.4325592499999995,5.217178649999998,0.39214966055856637,-0.013662859,-0.0099272059,0.0144726,100003.24,287.00263,1.2090533,1.0,2.4850815e-49,1.0,0.00014876781,9.84275e-06,0.000202369,0.00024482761,0.0,0.0,287.00263,1.0
-2.0400501,-1.43255925,5.21717865,0.3254842451616471,-0.013973817,-0.011946062,0.017427113,100003.63,287.00295,1.2090567,1.0,1.645574e-45,1.0,0.00014876828,9.8427948e-06,0.00020236936,0.00024482761,0.0,0.0,287.00295,1.0
-1.4310839,-1.43255925,5.21717865,0.2701519508712593,-0.013774992,-0.01379719,0.020140399,100003.97,287.00322,1.2090597,1.0,6.3590087e-42,1.0,0.00014876872,9.8428369e-06,0.0002023697,0.00024482761,0.0,0.0,287.00322,1.0
-0.9256419800000001,-1.4325592500000002,5.21717865,0.22422606640518164,-0.01318577,-0.015401101,0.022495717,100004.25,287.00344,1.2090621,1.0,1.3350325e-38,1.0,0.00014876912,9.8428745e-06,0.00020237,0.00024482761,0.0,0.0,287.00344,1.0
-0.50612522,-1.43255925,5.217178650000001,0.18610765506975366,-0.012348797,-0.016731368,0.024451604,100004.47,287.00362,1.209064,1.0,1.9423098e-35,1.0,0.00014876945,9.8429064e-06,0.00020237025,0.00024482761,0.0,0.0,287.00362,1.0
-0.15792628999999997,-1.4325592499999997,5.217178650000001,0.154469352534163,-0.011393151,-0.017799737,0.026022989,100004.64,287.00376,1.2090656,1.0,1.4555655e-32,1.0,0.00014876973,9.8429326e-06,0.00020237046,0.00024482761,0.0,0.0,287.00376,1.0
0.16384615500000002,-1.4325592500000002,5.21717865,0.16025963427661163,-0.010283008,-0.01873417,0.027396987,100004.79,287.00387,1.2090668,1.0,3.4914594e-30,1.0,0.00014876997,9.8429559e-06,0.00020237065,0.00024482761,0.0,0.0,287.00387,1.0
0.491538465,-1.43255925,5.217178649999999,0.16025963427661166,-0.0089445961,-0.019603142,0.028673881,100004.92,287.00398,1.209068,1.0,1.1517956e-29,1.0,0.0001487702,9.8429776e-06,0.00020237082,0.00024482761,0.0,0.0,287.00398,1.0
0.81923077,-1.43255925,5.21717865,0.16025962938605945,-0.0074068474,-0.020361227,0.029786945,100005.04,287.00407,1.209069,1.0,2.385878e-29,1.0,0.0001487704,9.8429968e-06,0.00020237097,0.00024482761,0.0,0.0,287.00407,1.0
1.1469230600000002,-1.4325592500000002,5.21717865,0.16025961960495513,-0.0056933817,-0.020981526,0.030696944,100005.13,287.00414,1.2090698,1.0,4.030651e-29,1.0,0.00014877057,9.8430127e-06,0.0002023711,0.00024482761,0.0,0.0,287.00414,1.0
1.4746153499999997,-1.4325592499999997,5.217178649999999,0.16025962938605964,-0.0038378023,-0.021440148,0.031369549,100005.2,287.0042,1.2090704,1.0,6.2499476e-29,1.0,0.00014877069,9.8430246e-06,0.0002023712,0.00024482761,0.0,0.0,287.0042,1.0
1.80230765,-1.4325592499999997,5.217178649999999,0.16025962938605956,-0.0018826986,-0.021718323,0.031777644,100005.24,287.00423,1.2090707,1.0,9.5705501e-29,1.0,0.00014877077,9.8430318e-06,0.00020237125,0.00024482761,0.0,0.0,287.00423,1.0
2.13,-1.4325592500000002,5.21717865,0.16025967829158133,0.0001223786,-0.021804029,0.03190398,100005.25,287.00424,1.2090708,1.0,1.1898425e-28,1.0,0.00014877079,9.843034e-06,0.00020237127,0.00024482761,0.0,0.0,287.00424,1.0
2.457692349999999,-1.4325592499999997,5.217178649999998,0.16025962938605967,0.0021241439,-0.021693465,0.031742955,100005.23,287.00423,1.2090707,1.0,9.3997506e-29,1.0,0.00014877076,9.8430311e-06,0.00020237125,0.00024482761,0.0,0.0,287.00423,1.0
2.78538465,-1.4325592500000002,5.217178650000001,0.16025962938605937,0.0040696042,-0.021391423,0.031301439,100005.19,287.0042,1.2090703,1.0,6.3627935e-29,1.0,0.00014877068,9.8430232e-06,0.00020237118,0.00024482761,0.0,0.0,287.0042,1.0
3.11307695,-1.4325592500000002,5.217178650000001,0.1602596293860595,0.005909918,-0.020911047,0.030597943,100005.12,287.00414,1.2090697,1.0,3.2615947e-29,1.0,0.00014877054,9.8430107e-06,0.00020237109,0.00024482761,0.0,0.0,287.00414,1.0
3.4407692499999993,-1.4325592499999997,5.217178649999999,0.1602596293860596,0.0076033994,-0.020271853,0.029660562,100005.03,287.00407,1.2090689,1.0,1.907548e-29,1.0,0.00014877037,9.8429943e-06,0.00020237095,0.00024482761,0.0,0.0,287.00407,1.0
3.7684615500000005,-1.4325592500000002,5.217178650000001,0.1602596293860595,0.0091175908,-0.019498201,0.028524585,100004.91,287.00398,1.2090679,1.0,1.0718865e-29,1.0,0.00014877017,9.8429746e-06,0.0002023708,0.00024482761,0.0,0.0,287.00398,1.0
4.09615385,-1.4325592500000004,5.217178650000001,0.16025962938605934,0.010430364,-0.018617269,0.027229643,100004.78,287.00387,1.2090667,1.0,3.4235059e-32,1.0,0.00014876993,9.8429525e-06,0.00020237062,0.00024482761,0.0,0.0,287.00387,1.0
4.423862650000001,-1.4325592500000004,5.217178650000002,0.16027576820827102,0.011530724,-0.017657154,0.025817291,100004.63,287.00375,1.2090654,1.0,6.4329192e-35,1.0,0.00014876968,9.8429287e-06,0.00020237043,0.00024482761,0.0,0.0,287.00375,1.0
4.784360449999999,-1.4325592500000002,5.21717865,0.19233089250661192,0.012482383,-0.016543702,0.024179016,100004.45,287.00361,1.2090638,1.0,6.3363147e-38,1.0,0.0001487694,9.8429014e-06,0.00020237021,0.00024482761,0.0,0.0,287.00361,1.0
5.216957799999999,-1.4325592500000004,5.21717865,0.23079709057014314,0.013291983,-0.015168449,0.022156618,100004.22,287.00342,1.2090618,1.0,3.3685821e-41,1.0,0.00014876905,9.8428686e-06,0.00020236995,0.00024482761,0.0,0.0,287.00342,1.0
5.736074650000001,-1.4325592500000002,5.21717865,0.27695651846527625,0.013829352,-0.013526595,0.019745715,100003.93,287.00319,1.2090593,1.0,1.0765109e-44,1.0,0.00014876865,9.8428305e-06,0.00020236964,0.00024482761,0.0,0.0,287.00319,1.0
6.359014850000001,-1.4325592500000002,5.21717865,0.332347792815018,0.013957301,-0.011653783,0.017000825,100003.58,287.00291,1.2090563,1.0,2.4880938e-48,1.0,0.00014876821,9.8427882e-06,0.00020236931,0.00024482761,0.0,0.0,287.00291,1.0
7.106543050000001,-1.43255925,5.21717865,0.3988173415969177,0.013569628,-0.0096367228,0.014049069,100003.18,287.00259,1.2090528,1.0,3.3834844e-52,1.0,0.00014876774,9.8427437e-06,0.00020236895,0.00024482761,0.0,0.0,287.00259,1.0
8.003576899999999,-1.4325592499999997,5.217178649999999,0.47858082947850983,0.012636726,-0.0076059534,0.011080162,100002.74,287.00223,1.209049,1.0,2.5660551e-56,1.0,0.00014876728,9.8426995e-06,0.0002023686,0.00024482761,0.0,0.0,287.00223,1.0
9.08001755,-1.4325592500000002,5.21717865,0.5742970051553153,0.011233875,-0.0057090311,0.008308036,100002.29,287.00186,1.2090451,1.0,1.3263667e-60,1.0,0.00014876684,9.842658e-06,0.00020236826,0.00024482761,0.0,0.0,287.00186,1.0
10.371746499999997,-1.43255925,5.217178649999999,0.6891565626840492,0.0095312093,-0.004073772,0.0059187279,100001.85,287.0015,1.2090412,1.0,4.186449e-65,1.0,0.00014876646,9.8426211e-06,0.00020236797,0.00024482761,0.0,0.0,287.0015,1.0
11.921820999999996,-1.43255925,5.21717865,0.8269874839766836,0.0077483586,-0.002774093,0.0040198288,100001.45,287.00118,1.2090378,1.0,8.0270485e-70,1.0,0.00014876613,9.8425903e-06,0.00020236772,0.00024482761,0.0,0.0,287.00118,1.0
13.781910499999997,-1.43255925,5.217178649999999,0.9923854698272402,0.0060815312,-0.0018104603,0.0026136441,100001.12,287.00091,1.209035,1.0,9.2704427e-75,1.0,0.00014876588,9.8425659e-06,0.00020236753,0.00024482761,0.0,0.0,287.00091,1.0
16.014018,-1.4325592500000002,5.21717865,1.1908621725485122,0.0046266209,-0.0011244629,0.001615474,100000.84,287.00068,1.2090325,1.0,6.2777009e-80,1.0,0.00014876567,9.8425459e-06,0.00020236737,0.00024482761,0.0,0.0,287.00068,1.0
18.692546499999995,-1.43255925,5.217178649999999,1.4290345092471723,0.003448233,-0.00063381722,0.00090498327,100000.55,287.00045,1.20903,1.0,2.5553327e-85,1.0,0.00014876546,9.8425259e-06,0.00020236721,0.00024482761,0.0,0.0,287.00045,1.0
21.906781,-1.4325592500000002,5.217178650000001,1.7148418023407808,0.0024317258,-0.00025108513,0.00035545788,100000.21,287.00017,1.209027,1.0,6.0280633e-91,1.0,0.00014876521,9.8425025e-06,0.00020236702,0.00024482761,0.0,0.0,287.00017,1.0
-17.619920999999998,-0.926596245,5.217178649999998,1.445124107115971,-0.0024735702,-0.00022010043,0.00036359356,100000.2,287.00017,1.209027,1.0,2.2655768e-84,1.0,0.00014876521,9.8425022e-06,0.00020236702,0.00024482761,0.0,0.0,287.00017,1.0
-14.362377000000002,-0.9265962450000002,5.21717865,1.1994525461623335,-0.0035625518,-0.00057057087,0.00094970844,100000.57,287.00047,1.2090302,1.0,9.7884284e-79,1.0,0.00014876547,9.8425274e-06,0.00020236722,0.00024482761,0.0,0.0,287.00047,1.0
-11.658615500000003,-0.9265962450000003,5.21717865,0.9955460598220316,-0.004829207,-0.0010197535,0.0017102324,100000.87,287.00071,1.2090328,1.0,2.3612045e-73,1.0,0.00014876569,9.8425481e-06,0.00020236739,0.00024482761,0.0,0.0,287.00071,1.0
-9.41449305,-0.9265962450000002,5.217178649999999,0.826303111936727,-0.0064107929,-0.001659807,0.0027969153,100001.17,287.00095,1.2090354,1.0,3.3039587e-68,1.0,0.00014876591,9.8425692e-06,0.00020236755,0.00024482761,0.0,0.0,287.00095,1.0
-7.551871549999999,-0.926596245,5.21717865,0.6858315922435446,-0.0082599793,-0.0025766802,0.0043565648,100001.52,287.00124,1.2090384,1.0,2.7270698e-63,1.0,0.00014876619,9.8425958e-06,0.00020236777,0.00024482761,0.0,0.0,287.00124,1.0
-6.0058957500000005,-0.926596245,5.217178649999999,0.5692401756936651,-0.010267537,-0.0038312076,0.0064930781,100001.95,287.00158,1.2090422,1.0,1.3345101e-58,1.0,0.00014876655,9.84263e-06,0.00020236804,0.00024482761,0.0,0.0,287.00158,1.0
-4.722735850000001,-0.926596245,5.21717865,0.47246938032857877,-0.012210553,-0.0054283246,0.0092129445,100002.43,287.00198,1.2090463,1.0,3.8689912e-54,1.0,0.00014876698,9.8426715e-06,0.00020236837,0.00024482761,0.0,0.0,287.00198,1.0
-3.6577131000000005,-0.9265962450000002,5.217178649999999,0.39214957796032196,-0.013838992,-0.0072994393,0.012400669,100002.94,287.00239,1.2090507,1.0,6.690606e-50,1.0,0.00014876748,9.842719e-06,0.00020236875,0.00024482761,0.0,0.0,287.00239,1.0
-2.77374425,-0.9265962450000003,5.21717865,0.3254841310349438,-0.014953446,-0.0093177999,0.015842577,100003.42,287.00278,1.2090549,1.0,6.9017923e-46,1.0,0.00014876803,9.8427707e-06,0.00020236917,0.00024482761,0.0,0.0,287.00278,1.0
-2.0400501,-0.9265962449999999,5.217178649999999,0.2701518510843682,-0.015458913,-0.011333241,0.01928575,100003.87,287.00314,1.2090588,1.0,4.2053838e-42,1.0,0.00014876858,9.8428235e-06,0.00020236959,0.00024482761,0.0,0.0,287.00314,1.0
-1.4310839,-0.926596245,5.21717865,0.22422605913130597,-0.015380876,-0.013210789,0.022501815,100004.25,287.00344,1.2090621,1.0,1.44727e-38,1.0,0.00014876912,9.8428745e-06,0.00020237,0.00024482761,0.0,0.0,287.00344,1.0
-0.9256419799999999,-0.926596245,5.21717865,0.1861075852400859,-0.014836597,-0.014860145,0.025333966,100004.57,287.0037,1.2090649,1.0,2.4730886e-35,1.0,0.0001487696,9.842921e-06,0.00020237037,0.00024482761,0.0,0.0,287.0037,1.0
-0.5061252199999999,-0.9265962450000002,5.21717865,0.15446931231063274,-0.013981596,-0.016244998,0.027713101,100004.82,287.0039,1.2090671,1.0,3.4659289e-32,1.0,0.00014877003,9.8429612e-06,0.00020237069,0.00024482761,0.0,0.0,287.0039,1.0
-0.15792628999999997,-0.9265962449999999,5.217178649999999,0.12820952824362744,-0.012963313,-0.017368702,0.029641385,100005.02,287.00405,1.2090689,1.0,2.7102443e-29,1.0,0.00014877038,9.8429948e-06,0.00020237096,0.00024482761,0.0,0.0,287.00405,1.0
0.16384615500000002,-0.9265962450000003,5.217178650000002,0.1330154608018859,-0.0117496,-0.018359375,0.031338609,100005.19,287.00419,1.2090703,1.0,7.7250078e-27,1.0,0.00014877069,9.8430248e-06,0.0002023712,0.00024482761,0.0,0.0,287.00419,1.0
0.49153846500000004,-0.926596245,5.21717865,0.13301546080188592,-0.010260192,-0.019287774,0.032925605,100005.34,287.00431,1.2090717,1.0,1.9283141e-26,1.0,0.00014877099,9.8430531e-06,0.00020237142,0.00024482761,0.0,0.0,287.00431,1.0
0.81923077,-0.9265962450000003,5.217178650000001,0.13301545674272866,-0.0085249648,-0.020103349,0.034316775,100005.48,287.00441,1.2090729,1.0,3.9971469e-26,1.0,0.00014877126,9.8430784e-06,0.00020237163,0.00024482761,0.0,0.0,287.00441,1.0
1.1469230600000002,-0.9265962450000002,5.217178650000001,0.13301544862441417,-0.0065708616,-0.020774783,0.03545986,100005.58,287.0045,1.2090738,1.0,6.3209987e-26,1.0,0.00014877148,9.8430995e-06,0.0002023718,0.00024482761,0.0,0.0,287.0045,1.0
1.4746153499999999,-0.9265962450000003,5.21717865,0.13301545674272866,-0.0044381873,-0.021273749,0.036308187,100005.66,287.00456,1.2090745,1.0,9.7705898e-26,1.0,0.00014877164,9.8431153e-06,0.00020237192,0.00024482761,0.0,0.0,287.00456,1.0
1.80230765,-0.926596245,5.21717865,0.13301545674272872,-0.002179541,-0.021577433,0.036824635,100005.71,287.0046,1.2090749,1.0,1.4451331e-25,1.0,0.00014877175,9.8431251e-06,0.000202372,0.00024482761,0.0,0.0,287.0046,1.0
2.13,-0.9265962450000002,5.217178649999999,0.13301549733430085,0.0001428097,-0.021670987,0.03698515,100005.73,287.00461,1.209075,1.0,1.7947253e-25,1.0,0.00014877178,9.8431281e-06,0.00020237202,0.00024482761,0.0,0.0,287.00461,1.0
2.45769235,-0.9265962450000002,5.217178650000001,0.13301545674272874,0.0024610473,-0.021549492,0.036781503,100005.71,287.0046,1.2090749,1.0,1.3666584e-25,1.0,0.00014877174,9.8431241e-06,0.00020237199,0.00024482761,0.0,0.0,287.0046,1.0
2.78538465,-0.9265962450000003,5.217178650000001,0.13301545674272852,0.0047073722,-0.021219198,0.036223511,100005.66,287.00456,1.2090744,1.0,9.7718576e-26,1.0,0.00014877162,9.8431135e-06,0.00020237191,0.00024482761,0.0,0.0,287.00456,1.0
3.11307695,-0.926596245,5.217178649999999,0.13301545674272872,0.0068203673,-0.020696263,0.035336887,100005.58,287.0045,1.2090737,1.0,5.9600505e-26,1.0,0.00014877145,9.8430968e-06,0.00020237177,0.00024482761,0.0,0.0,287.0045,1.0
3.4407692500000002,-0.9265962450000002,5.21717865,0.1330154567427287,0.0087491052,-0.020004438,0.03416007,100005.47,287.00441,1.2090727,1.0,3.0996002e-26,1.0,0.00014877122,9.843075e-06,0.0002023716,0.00024482761,0.0,0.0,287.00441,1.0
3.76846155,-0.9265962450000003,5.217178650000001,0.13301545674272858,0.010454875,-0.019172695,0.032740753,100005.33,287.00431,1.2090715,1.0,1.889773e-26,1.0,0.00014877095,9.8430491e-06,0.00020237139,0.00024482761,0.0,0.0,287.00431,1.0
4.096153849999999,-0.9265962449999999,5.217178649999999,0.13301545674272858,0.011912631,-0.018232582,0.031131938,100005.17,287.00418,1.2090702,1.0,6.3453713e-29,1.0,0.00014877065,9.8430203e-06,0.00020237116,0.00024482761,0.0,0.0,287.00418,1.0
4.4238626499999985,-0.9265962449999999,5.217178649999999,0.13302885196157432,0.013111895,-0.017216172,0.029388343,100005.0,287.00405,1.2090686,1.0,1.2535243e-31,1.0,0.00014877032,9.8429895e-06,0.00020237092,0.00024482761,0.0,0.0,287.00405,1.0
4.78436045,-0.9265962450000004,5.217178650000001,0.15963459799894564,0.014121061,-0.016047303,0.027379867,100004.79,287.00388,1.2090668,1.0,1.3224563e-34,1.0,0.00014876996,9.8429547e-06,0.00020237064,0.00024482761,0.0,0.0,287.00388,1.0
5.2169578,-0.9265962450000002,5.21717865,0.19156153383536373,0.014940502,-0.014618666,0.024923508,100004.53,287.00367,1.2090645,1.0,5.6798399e-38,1.0,0.00014876952,9.8429135e-06,0.00020237031,0.00024482761,0.0,0.0,287.00367,1.0
5.73607465,-0.9265962450000002,5.21717865,0.22987384872075126,0.015422065,-0.012933968,0.022030299,100004.2,287.00341,1.2090617,1.0,2.6101342e-41,1.0,0.00014876903,9.8428665e-06,0.00020236993,0.00024482761,0.0,0.0,287.00341,1.0
6.359014849999999,-0.926596245,5.217178649999999,0.27584859410995777,0.015418183,-0.011038872,0.018784641,100003.81,287.0031,1.2090583,1.0,6.3897193e-45,1.0,0.0001487685,9.8428155e-06,0.00020236952,0.00024482761,0.0,0.0,287.0031,1.0
7.106543050000002,-0.9265962450000004,5.217178650000002,0.3310183048136348,0.014828515,-0.0090303445,0.015353735,100003.36,287.00273,1.2090544,1.0,9.2491801e-49,1.0,0.00014876795,9.8427633e-06,0.00020236911,0.00024482761,0.0,0.0,287.00273,1.0
8.0035769,-0.9265962450000003,5.217178649999998,0.39722198201299125,0.013647748,-0.007043959,0.011966519,100002.88,287.00234,1.2090502,1.0,8.1413011e-53,1.0,0.00014876742,9.8427128e-06,0.0002023687,0.00024482761,0.0,0.0,287.00234,1.0
9.080017549999999,-0.9265962449999999,5.217178649999999,0.47666638653390286,0.011986214,-0.0052229526,0.0088641026,100002.38,287.00193,1.2090459,1.0,4.3964696e-57,1.0,0.00014876693,9.8426664e-06,0.00020236833,0.00024482761,0.0,0.0,287.00193,1.0
10.371746499999999,-0.9265962450000002,5.21717865,0.5719997937337152,0.010048471,-0.0036829564,0.0062413474,100001.91,287.00155,1.2090418,1.0,1.4495532e-61,1.0,0.00014876651,9.8426262e-06,0.00020236801,0.00024482761,0.0,0.0,287.00155,1.0
11.921821000000001,-0.926596245,5.21717865,0.6863994277478803,0.0080784347,-0.0024808409,0.0041939633,100001.49,287.00121,1.2090382,1.0,2.9021494e-66,1.0,0.00014876616,9.8425933e-06,0.00020236775,0.00024482761,0.0,0.0,287.00121,1.0
